id	Arousal	Dominance	Valence	sentence
Fermentation_HR5034_2240_2431	3.0	3.0	3.0	b'Over the past 10 yearsmore than 25 states have faced challenges in federal courts to their authority to regulate alcohol and their ability to maintain a licensed system of alcohol controls'
Fermentation_HR5034_2432_2579	3.0	3.0	2.0	b'The only challenges to the statebased alcohol regulatory system are those that discriminate against interstate commerce for protectionist reasons'
Fermentation_HR5034_2580_2791	3.0	3.0	3.0	b'Even in the wake of successful suits that challenged the protectionist laws that wholesalers originally pushed the state retained extraordinarily broad authority to maintain a robust system of alcohol controls'
Fermentation_HR5034_2793_3081	3.0	3.0	3.0	b'ON THE LEARN MORE PAGE  httpwwwhr5034orglearnmore  Litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators state attorneys general public health advocates and many others'
Fermentation_HR5034_2800_2812	3.0	4.0	3.0	b'LEARN MORE'
Fermentation_HR5034_2855_3081	3.0	3.0	3.0	b'Litigation against the states brought by those wishing to deregulate alcohol for their own economic interests is of great concern to state alcohol regulators state attorneys general public health advocates and many others'
Fermentation_HR5034_3081_3344	3.0	3.0	2.0	b'When the economic interests of producers retailers and consumers are horsewhipped by states doing the bidding of wholesales who receive more government protection and welfare from the state than any other industry in america you might expect them to fight back'
Fermentation_HR5034_3345_3682	3.0	3.0	3.0	b'As for those that have concern lets recall that its only a tiny fraction of state alcohol regulators that there is no formal support from state attorneys general only a mere handful of public health advocates a selection of recipients of campaign contributions from wholesalers and wholesalers themselves that support HR 5034 '
Fermentation_HR5034_3368_3377	3.0	3.0	3.0	b'concern'
Fermentation_HR5034_3684_4023	3.0	3.0	3.0	b'According to a recent national poll conducted by the Center for Alcohol Policy 79 of respondents support the right of individual states to set their own laws and regulations surrounding the sale of alcohol and 87 agree that state and local laws regarding alcohol regulations should be decided by lawmakers and citizens not by judges'
Fermentation_HR5034_4024_4234	3.0	3.0	3.0	b'Im shocked shocked i say that the center for alcohol policy is an arm of the national beer wholesalers association and that it would conduct a poll that finds results supporting those that funded the poll'
Fermentation_HR5034_4061_4088	2.0	3.0	3.0	b'center for alcohol policy'
Fermentation_HR5034_4235_4269	3.0	3.0	3.0	b'Does it get any more illegitimate'
Fermentation_HR5034_4271_4286	2.0	3.0	3.0	b'On the Fact v'
Fermentation_HR5034_4278_4343	3.0	3.0	3.0	b'Fact v Fiction page  httpwwwhr5034orgfactvsfiction  '
Fermentation_HR5034_4287_4426	3.0	3.0	3.0	b'Fiction page  httpwwwhr5034orgfactvsfiction  FACT This bill does not address direct shipping or any specific state alcohol law'
Fermentation_HR5034_4427_4487	3.0	3.0	3.0	b'It does not preempt a state law that allows direct shipping'
Fermentation_HR5034_4488_4563	2.0	3.0	3.0	b'It does not mandate a direct shipping law where there currently is not one'
Fermentation_HR5034_4564_4756	3.0	3.0	3.0	b'The bill does PROTECT a state\xe2\x80\x99s wine shipping law if someone were to challenge it in court by providing the shipping law with the same presumption of validity granted other state alcohol laws'
Fermentation_HR5034_4756_4785	3.0	3.0	2.0	b'Disingenuous in the extreme'
Fermentation_HR5034_4786_4851	3.0	3.0	2.0	b'And whats worse the wholesalers knew this when they wrote this'
Fermentation_HR5034_4852_4984	3.0	4.0	3.0	b'HR 5034 gives states the ability to pass laws unchallengeable in court that would discriminate against outofstate wine shippers'
Fermentation_HR5034_4985_5163	3.0	3.0	3.0	b'And we know such laws would be introduced into various states since wholesalers have seen to it that such laws have been introduced into state legislatures for the past 20 years'
Fermentation_HR5034_5164_5423	3.0	3.0	3.0	b'In fact HR 5034 would allow states to pass laws that make consumers receipt of a wine by instate shippers legal while making receipt of a wine by outofstate shippers punishable to a greater degree than rape home invasion or selling cocaine to children'
Fermentation_HR5034_5424_5513	3.0	3.0	3.0	b'Fact Protection of a state\xe2\x80\x99s power to regulate alcohol is not an \xe2\x80\x9cindustry food fight\xe2\x80\x9d'
Fermentation_HR5034_5514_5549	3.0	3.0	3.0	b'food fight may be the wrong word'
Fermentation_HR5034_5514_5526	3.0	3.0	3.0	b'food fight'
Fermentation_HR5034_5550_5708	3.0	3.0	3.0	b'Better to call the introduction of HR 5034 what it is an attack on the entire alcohol industry and consumers for the sake of protecting wholesaler profits'
Fermentation_HR5034_5709_5907	3.0	3.0	3.0	b'Its no coincidence that brewers large and small wineries spirit producers and importers retailers wine education organizations wine consumers and free trade organizations all oppose HR 5034'
Fermentation_HR5034_5910_6051	3.0	3.0	3.0	b'This bill does not amend or alter the Federal Alcohol Administration Act FAA Act which provides federal guidelines in many of these areas'
Fermentation_HR5034_6052_6086	2.0	3.0	3.0	b'No it doesnt amend the faa act'
Fermentation_HR5034_6066_6073	3.0	3.0	3.0	b'amend'
Fermentation_HR5034_6087_6112	3.0	3.0	3.0	b'It overrides it entirely'
Fermentation_HR5034_6113_6277	3.0	3.0	3.0	b'To quote from HR 5034 not withstanding that the state or territorial law may burden interstate commerce or an act of congress the state law shall be upheld'
Fermentation_HR5034_6138_6277	3.0	3.0	3.0	b'not withstanding that the state or territorial law may burden interstate commerce or an act of congress the state law shall be upheld'
Fermentation_HR5034_6278_6406	3.0	3.0	3.0	b'This claim by the wholesalers that HR 5034 does not amend federal regulations on alcohol is a straight up misrepresentation'
Fermentation_HR5034_6323_6339	3.0	3.0	3.0	b'does not amend'
Fermentation_HR5034_6407_6488	3.0	4.0	2.0	b'Its like saying i didnt kick the dog but rather his ribs fell on to my boot'
Fermentation_HR5034_6424_6487	3.0	3.0	2.0	b'i didnt kick the dog but rather his ribs fell on to my boot'
Fermentation_HR5034_6491_6714	3.0	3.0	3.0	b'It is the intent of this language to make clear the congressional support for the holding in Granholmprohibiting state laws that allow an instate winery to do something a similarly situated outofstate winery cannot do'
Fermentation_HR5034_6492_6807	3.0	3.0	3.0	b'It is the intent of this language to make clear the congressional support for the holding in Granholmprohibiting state laws that allow an instate winery to do something a similarly situated outofstate winery cannot do Language that bars facial discrimination is included in the bill to codify this prohibition'
Fermentation_HR5034_6715_6866	3.0	3.0	3.0	b'Language that bars facial discrimination is included in the bill to codify this prohibition I have great faith in the wholesalers ability to mislead'
Fermentation_HR5034_6867_6908	3.0	3.0	3.0	b'But this goes beyond even my expectation'
Fermentation_HR5034_6909_6973	3.0	3.0	3.0	b'The intent of HR 5034 is precisely to overturn the granholm v'
Fermentation_HR5034_6974_7055	3.0	4.0	3.0	b'Heald supreme court decision that did away with protectionist state alcohol laws'
Fermentation_HR5034_7056_7188	3.0	3.0	3.0	b'More importantly the very language of HR 5034 gives states the explicit right to discriminate against outofstate wine shippers'
Fermentation_HR5034_7189_7255	3.0	3.0	3.0	b'All the state needs to do is offer the feeblest of justifications'
Fermentation_HR5034_7256_7449	3.0	3.0	3.0	b'Read for yourself state or territorial regulations may not facially discriminate without justification against outofstate producers of alcoholic beverages in favor of instate producers'
Fermentation_HR5034_7275_7449	2.0	3.0	3.0	b'state or territorial regulations may not facially discriminate without justification against outofstate producers of alcoholic beverages in favor of instate producers'
Fermentation_HR5034_7450_7584	3.0	3.0	3.0	b'one of those justifications the bill states is maintenance of the structure of the state alcoholic beverage distribution system'
Fermentation_HR5034_7463_7479	3.0	3.0	3.0	b'justifications'
Fermentation_HR5034_7520_7584	3.0	3.0	3.0	b'structure of the state alcoholic beverage distribution system'
Fermentation_HR5034_7585_7715	3.0	3.0	2.0	b'in other words discrimination is ok as long as the discrimination is written into the states alcohol beverage distribution laws'
Fermentation_HR5034_7716_7823	3.0	3.0	3.0	b'Furthermore note that wine retailers are not even covered by this duplicitous language on justification'
Fermentation_HR5034_7807_7822	3.0	3.0	3.0	b'justification'
Fermentation_HR5034_7824_7904	3.0	3.0	3.0	b'The state needs no justification to discriminate against outofstate retailers'
Fermentation_HR5034_7908_8121	3.0	4.0	2.0	b'Over half the states have been sued challenging their alcohol laws The lawsuits have attacked items such as commonsense safeguards that require a facetoface transaction needed for ID checks to buy alcohol'
Fermentation_HR5034_7908_7976	3.0	3.0	3.0	b'Over half the states have been sued challenging their alcohol laws'
Fermentation_HR5034_7977_8187	3.0	3.0	3.0	b'The lawsuits have attacked items such as commonsense safeguards that require a facetoface transaction needed for ID checks to buy alcohol In fact facetoface transactions are not needed for ID checks'
Fermentation_HR5034_8188_8335	3.0	3.0	3.0	b'We know this because states have written laws that have gone unchallenged that require ID Checks to be made at the point of delivery of the wine'
Fermentation_HR5034_8339_8523	3.0	3.0	3.0	b'Unelected judges should not set alcohol policy this responsibility rightly rests with individual state legislatures as guaranteed under the 21st Amendment to the US Constitution'
Fermentation_HR5034_8524_8553	3.0	3.0	3.0	b'Judges never have set policy'
Fermentation_HR5034_8554_8585	2.0	2.0	2.0	b'State legislatures always have'
Fermentation_HR5034_8586_8627	3.0	3.0	3.0	b'This is the big lie the wholesalers tell'
Fermentation_HR5034_8628_8718	3.0	3.0	3.0	b'Judges merely tell the state when they have reached beyond what the 21st Amendment allows'
Fermentation_HR5034_8719_8849	3.0	3.0	3.0	b'After that the state legislatures in every state where litigation has affected badly crafted laws went about legislating a fix'
Fermentation_HR5034_8850_8982	3.0	3.0	2.0	b'Surely the wholesalers dont mean to say that state alcohol laws should in no way be required to abide by the principles in the uS'
Fermentation_HR5034_8983_8996	3.0	3.0	3.0	b'Constitution'
Fermentation_HR5034_8997_9118	3.0	3.0	3.0	b'What next will the wholesalers argue the 21st amendment give the states the right to prohibit women from buying alcohol'
Fermentation_HR5034_9119_9235	3.0	3.0	3.0	b'Will they argue that state laws banning AfricanAmericans from being distributors is legal under the 21st Amendment'
Fermentation_HR5034_9238_9324	3.0	3.0	3.0	b'State laws that raise concerns can and should be addressed in the state legislature'
Fermentation_HR5034_9325_9421	3.0	3.0	3.0	b'Lucky for Americans it wasnt this attitude that ruled the day when jim crow laws were in place'
Fermentation_HR5034_9422_9641	3.0	3.0	3.0	b'The wholesalers would have argued that the racist separate but equal philosophy had no business being litigated and that we should wait for the legislatures that enacted the racist laws to overturn them with new laws'
Fermentation_HR5034_9642_9744	3.0	3.0	3.0	b'We have courts precisely to adjudicate concerns with the fairness and constitutionality of state laws'
Fermentation_HR5034_9745_9782	3.0	3.0	3.0	b'But of course wholesalers know this'
Fermentation_HR5034_9783_9897	3.0	3.0	3.0	b'They to have brought states to court over alcohol distribution laws they didnt think were fair or constitutional'
Fermentation_HR5034_9898_9994	3.0	3.0	3.0	b'It appears that wholesalers dont like the courts involved when the decision dont go their way'
Fermentation_HR5034_9996_10126	3.0	3.0	2.0	b'The hypocrisy misleading notions and disinformation being featured at the wholesalers website supporting HR 5034 is staggering'
Fermentation_HR5034_10127_10251	3.0	3.0	3.0	b'However they do the right thing when they invite readers to sign up for emails that will deliver the latest developments'
Fermentation_HR5034_10225_10250	3.0	3.0	3.0	b'the latest developments'
Fermentation_HR5034_10252_10300	3.0	3.0	3.0	b'I urge all readers to sign up for those emails '
Fermentation_HR5034_10301_10423	3.0	3.0	3.0	b'In the mean time please checkout the website that spurred the wholesalers to launch their own httpwwwstophr5034org'
Fermentation_HR5034_10424_10677	3.0	3.0	3.0	b'It is published by the Specialty Wine Retailers Association and upon reading through it you should find yourself feeling much cleaner and less soiled than after wading through the misrepresentations of the new wholesalersponsored website on HR 5034'
Fermentation_HR5034_10679_10689	2.0	3.0	4.0	b' Comments'
Fermentation_HR5034_10691_10826	3.0	3.0	3.0	b'Scott said Too bad theres not a way to shout louder than all caps Maybe try more exclamation points July 16 2010 at 0613 AM'
Fermentation_HR5034_10829_11054	3.0	4.0	3.0	b'Judd Wallenbrock said Tom  thanks so much for keeping us all up to date and informed regarding this sillybut very real threatnot only to our industry but to our basic rights as consumers July 16 2010 at 0814 AM'
Fermentation_HR5034_11056_11100	3.0	3.0	3.0	b'Tom Wark said Scott Thanks for the tips'
Fermentation_HR5034_11101_11146	4.0	3.0	4.0	b'Judd my pleasure July 16 2010 at 0942 AM'
Fermentation_HR5034_11148_11309	4.0	3.0	3.0	b'Bill Sprow said Get rid of thewe beer and wine distributor associations ie make them illegal and you would really be showing a free market work in progress'
